"","screenName","location","tweetID","text","latitude","longitude"
"882","EurospaAromatic","Long Beach",1100493212937084928,"Here’s a Tea Tree fun fact for the day:

Tea tree oil can be used just about anywhere on the body but is particular… https://t.co/PTgfivtkpE",33.7700504,-118.1937395
"883","evanmoreau","Hartford, CT",1101682637893259264,"@oppenshore @itsDanBull if I had to pick 2 things that made the most improvement in my ears and sinus are SF722 3x… https://t.co/CNjzKbmlHB",41.7658043,-72.6733723
"884","evansde77","Aurora, IL, USA",1100789878902673408,"Sinus headaches are the worst",41.7605849,-88.3200715
"885","evansde77","Aurora, IL, USA",1100838104565452800,"@anzarafaq 16th floor sinus headache?  :)",41.7605849,-88.3200715
"886","EverdarkWriter","#Everdark",1100477184144171008,"Was worried I needed oral surgery turns out teeth are good and doc thinks it's a sinus infection (not contested or… https://t.co/vbSEcEKQpa",NA,NA
"887","EverdarkWriter","#Everdark",1100488233488592896,"Pain meds day til I get sinus issue more manageable",NA,NA
"888","eversincenarry_","harry's dimple",1100488830623334400,"i have a sinus headache and i’m gonna cry",NA,NA
"889","every_daydad","Springfield, VA",1101869235335282688,"Ok tonight’s livestream is now officially tentative.

I don’t know where it came from but overnight I got hit with… https://t.co/2u1UtHeHK7",38.7892801,-77.1872036
"890","EvgrnNutrition","Eugene, Oregon",1100479133329412096,"Restore Sinus Spray | Biomic Sciences https://t.co/GSN8YKUD64",44.0520691,-123.0867536
"891","evilitlsquirrel","South East London",1101976462876467200,"@FinchinABQ Quite. I get a toothache every time I have sinus issues. Badly designed skull.",51.5073509,-0.1277583
"892","eyemahrii","United States",1100178839702000000,"My sinus acting so bad bruh",37.09024,-95.712891
"893","EzBrz","Las Vegas, Nevada",1100806599713660928,"Muscle gene mutations implicated in human nasal/sinus cancer https://t.co/g9Beuau0j4",36.1699412,-115.1398296
"894","f_dion","Winston Salem, NC",1102310744157241344,"I can deal with a broken bone or backpains so bad they take your breath away.

But sinus congestion, that is the true kryptonite.",36.0998596,-80.244216
"895","f8andbethere","Northampton, England",1101930584182538240,"Hold up wait @icod I was NO WHERE near you pmsl you were in Bath. I’m clearly not awake. I thought you were in Warw… https://t.co/oMPVvgxUeR",52.240477,-0.902656
"896","failssafe","St. Pete, Florida",1102355027644039168,"Oh this is not a cold it’s definitely a sinus infection",27.7676008,-82.6402915
"897","fairlylocalz_","Kamurocho",1100822072379400192,"I think I’m getting a sinus infection :(",NA,NA
"898","fajar17","mbledos land",1100385749755518976,"Sinus Cosinus itu artinya

Nci Binus Ngkoh Binus",NA,NA
"899","fajuju_Matumba","pretoria Sunnyside",1101952636696309760,"#BeforeYouVisitMyHouse make sure you don't  have   sinus, I hate that kum kum gruu gruu sound <U+0001F60F><U+0001F60F> https://t.co/jIWSca2u5g",-25.754875,28.2088013
"900","fake_ea_bot","Uwu, Nigeria",1100444421974380544,"idc if my sinus trying to my",9.081999,8.675277
"901","fake_ea_bot","Uwu, Nigeria",1101485785847611392,"highlight of mary jane, and i burned my sinus trying to vibe w mulan as a girl",9.081999,8.675277
"902","fakerontwotter","United States",1100408321717096448,"Starting to miss my sinus problems now lmao. This rash/hives is just as if not more annoying.",37.09024,-95.712891
"903","fakerontwotter","United States",1100391022696194048,"Did my body swap sinus problems with skin rash and hives lmao",37.09024,-95.712891
"904","falesha","North Carolina, USA",1100788974182952960,"@tfromc Yeah, there's been more than enough of it in my family too, and I had a small family to begin with. 
The wo… https://t.co/Vj7Vq9VqsL",35.7595731,-79.0192997
"905","fallonbrooke_","Columbus, GA",1102301329010188288,"Great, confirmed sinus infection the weekend before a concert (which is tomorrow) and now a tornado warning...fml",32.4609764,-84.9877094
"906","Falloran13","The Land Of Rain And Coffee",1100525535988350976,"I think I'm finally pulling out of this ick and back to my more normal ""winter is stupid and my body hates it"" sinu… https://t.co/cU9VCvb3RX",NA,NA
"907","FaraFazira","Banting, Selangor",1100905597174657024,"@putlisas Oh kalau sakit mcm ni sinus ke lisa?",2.812098,101.5025551
"908","faraway4today","Seattle, WA",1102110042424111104,"@wagamama__puu ""I am an Aquarius and that's why I am so relieved that neither you nor Katie got this."" 

I'm gonna… https://t.co/bnpDh6Pm3h",47.6062095,-122.3320708
"909","FarhanUsamah","Mansoura university @ IIUM",1100802038932197376,"@nurazyani Sinus berkaitan hidung lh. Usually ada air belakang hidung. Banyk main tekan hidung. Supaya air tu kelua… https://t.co/tmYKXHRaic",31.0409483,31.3784704
"910","Farrahfaz","NY::DMV",1102349414667042816,"Headache that won't go away.. Sinus infection acting up.. And my @amazon food delivery has taken almost two hours t… https://t.co/waCUS2GGVw",42.7755178,-73.8975965
"911","Farrmark","Birmingham, UK",1100158408400011264,"No stream tonight I'm afraid, had a sinus headache all day and it just won't piss off. Wednesday night is looking g… https://t.co/SIE1AoJmgO",52.486243,-1.890401
"912","Fat_Guy_Chris","Southern California",1100503390419906560,"Sorry for missing streams guys. Currently sick with some kind of cough and sinus infection. At least I have my nasa… https://t.co/IzZLePCVjA",34.9592083,-116.419389
"913","FatFemnistWitch","South of Detroit, Canada",1100454183935901696,"I have a sinus cold that feels like it's pushing my eyeballs up and out",42.317749,-83.039486
"914","FatGirlvsWorld","Washington, DC",1102214591529054208,"Waking up with a sinus headache sucks.",38.9071923,-77.0368707
"915","FATHRRFIGRR","Columbia Parc <U+2661>",1100453509240102912,"and put this in yo sinus",29.9956606,-90.0781129
"916","FatNooblet","Minnesota, USA",1100879030943993856,"@WiseOldMane Might be, but i have no sinus symptoms. Just feel off and exhausted.",46.729553,-94.6858998
"917","FatTonyBBX","Tampa, FL",1100475703101964288,"@shaunhampson @DariusGames1990 Do what I did - I got a horrible sinus infection and lost 10lb because I couldn't ea… https://t.co/JmoguWCHaK",27.950575,-82.4571776
"918","fazzzw","Cape Town, South Africa",1101819543675170816,"Imagine my sinus https://t.co/PFzSlvuCAY",-33.9248685,18.4240553
"919","fdotny","ATL via LI",1101901878034644992,"@RomanovaNRS Nope don't know any QA, maybe ask someone there to fix your sinus bug HA HA HA HA HA HA HA HA HA HA",33.7489954,-84.3879824
"920","FEBBRRY","Yogya my Lovely Home",1102343891121070080,"Bronchitis vs. pneumonia: here's how to tell the difference: https://t.co/emWMG5Iyzz https://t.co/chwpse7Gvi",NA,NA
"921","FEBBRRY","Yogya my Lovely Home",1101740952715231232,"This list will save you a trip to the drugstore. https://t.co/YuKyXNnHVr",NA,NA
"922","FEBBRRY","Yogya my Lovely Home",1101452993633894400,"Breath easy knowing you can get rid of congestion. https://t.co/dASpgeizwo",NA,NA
"923","FEBBRRY","Yogya my Lovely Home",1101544771556986880,"It might not be ""just a cold"" after all—here's how to tell. https://t.co/AN5nLZ2vEo",NA,NA
"924","FEBBRRY","Yogya my Lovely Home",1100395827988783104,"Get the best remedy for your worst cough. https://t.co/obMBWKGmVd",NA,NA
"925","FEBBRRY","Yogya my Lovely Home",1101694467143286784,"It's time you finally felt better! https://t.co/aLrtQTZP2y",NA,NA
"926","FEBBRRY","Yogya my Lovely Home",1100729067681271808,"You might not realize you have mono at first... https://t.co/TBVGXWPcSf",NA,NA
"927","febrian_eza","Bekasi, Indonesia",1100773176525545472,"Sinus berasa ditusuk ini jidat<U+0001F52A>",-6.2382699,106.9755726
"928","FedDisrespectah","sodom (las vegas)",1100841193116598272,"got some serious sinus pressure, mite try and relieve it with some 9mm parabellum",36.1707881,-115.1442705
"929","feelin_blues","ca/pa",1100395624292265984,"siapa yang malem malem sinus kambuh minum es teh manis?<U+0001F60B><U+0001F60B> aku!!!!",28.4016072,-81.5456735
"930","femtobrewster","London",1101211820126289920,"@LadderBrewing @BeerBottleBlond Not sure exactly what kind of virus (not my field) but yes. 

I did have a cold thr… https://t.co/bku6ka5Zjn",51.5073509,-0.1277583
"931","fenifur","D<U+0337>a<U+0337>y<U+0337>d<U+0337>r<U+0337>e<U+0337>a<U+0337>m<U+0337>i<U+0337>n<U+0337>g<U+0337> Writing",1101435793208430592,"First positive Drs appointment I’ve had in 2 years! She agreed with my approach to fix the big things (knees, heart… https://t.co/x9AbsjmI3A",NA,NA
"932","FenixVapours","Lynbrook, Melbourne",1101426135785603072,"@ChaunceyGardner After sinus surgery (port &amp; polish) 9 years ago, I would have sinus infections at least twice a ye… https://t.co/DI6KBZAEU6",-38.05,145.252
"933","ferguson_trysh","Massachusetts, USA",1100475001868832768,"If anyone has followed me recently and I haven’t followed back, just let me know.  I’ve been having some health iss… https://t.co/kCm497aG6Q",42.4072107,-71.3824374
"934","fessdoc","Southampton & London, UK",1100128738799505408,"@mattdbull @Voicedoctor_uk @GuildfordENT @otolaryngolofox @rammoorthyENT Rhinology: I’d expect every trainee to be… https://t.co/ZiA1yi8MG8",50.9097004,-1.4043509
"935","fgc_preachaman","Hammond, IN",1102340248057667584,"So I have the flu and a sinus infection. I should call of tomorrow, but that is not in my DNA.",41.5833688,-87.5000412
"936","fibrowarrior75","Atlanta,Ga",1101457677446799360,"Pretty sure I have a sinus infection. Left side of my face hurts so bad.",33.7489954,-84.3879824
"937","FinchinABQ","Albuquerque, NM, USA",1101951499750453248,"Ahahaha, I realize with my history, you all probably thought I injured myself. <U+0001F602> Nope, just a sinus infection. https://t.co/z3ehNDsjwN",35.0843859,-106.650422
"938","FinchinABQ","Albuquerque, NM, USA",1101711330589925376,"I think maybe what has happened is, because my nose runs every minute of every day all year round, I haven’t realiz… https://t.co/MYNL3RcDus",35.0843859,-106.650422
"939","finstergrrrl","Denver, CO",1101224939288432640,"oh my god i’ve had this tension/sinus headache for a week and i just sneezed and it’s the second best i’ve felt all year",39.7392358,-104.990251
"940","FirstGentleman","+A(merica)",1100417773212061696,"The worst part of sinus pressure for me isn't that my eyeballs are sore or nose is stopped but that my ears won't p… https://t.co/QXWtC0DhQI",37.09024,-95.712891
"941","Firstladybri34","Washington dc",1100495554109472768,"Sinus headache brah <U+0001F644><U+0001F644><U+0001F644>",38.9071923,-77.0368707
"942","Firyalushi","Oman",1100348829164027904,"Our local faculty Dr. Hamdoon, Dr.Sharifa and Dr.Janan and guest faculty Dr.Nishit ON ACTION training and sharing s… https://t.co/jRKuZ1MOKZ",21.4735329,55.975413
"943","Fitspiratl","USA",1100136071919210496,"HOW TO KILL SINUS INFECTION WITHIN MINUTES WITH APPLE CIDER VINEGAR! https://t.co/aIt4Q0lSyL https://t.co/QxHJkEootN",37.09024,-95.712891
"944","FitTeachingMama","VA",1100518754465779712,"6 weeks, 6 days a week, 20 minutes a day is all it took to lose 6 inches and 5 pounds.

Did I go all in with this p… https://t.co/mFeoAgsuqo",36.103255,-95.8716018
"945","fivebyfiive","buffalo, ny",1101540116831633408,"gummy vitamins <U+2705>
adderall <U+2705>
sinus infection meds <U+2705>
let’s get this party started",42.8864468,-78.8783689
"946","flavorjuicery","Alpharetta, GA",1102223269762076672,"Perk up Sunday with shot of Ginger-Lemon. It aids in digestion and cleans out sinus.
https://t.co/GWQtmnZa5G https://t.co/6b98u9vNHW",34.0753762,-84.2940899
"947","flibidagibit","Roseville, CA",1102335326276599808,"This sinus pressure is killing me. #metoday #flu #sickie #sundaynofunday https://t.co/QvUyIZBYkX",38.7521235,-121.2880059
"948","flickertournjh","niall + pop punk",1101237478332211200,"it’s 5 pm, I’ve been in bed all day, and I’m still dizzy from this headache. is this my normal sinus flare up or am i dying",NA,NA
"949","Flower_Tini18","Poland",1102206032921722880,"Nienawidze matematyki <U+0001F621>  tych tangesow, cosinus, sinus<U+0001F62D>",51.919438,19.145136
"950","flowerjimn","20 // florida",1101532106646265856,"ticketing gave me a sinus infection",26.5878255,-80.7214417
"951","flowersnrope","new york shitty, baby",1101822816289210368,"I am tired of my sinus’ sabotaging me every MORN. &amp; reapplying makeup on my nose. a saga",40.7127753,-74.0059728
"952","flweryoon","norway",1101218452864487424,"your girl really got herself a sinus infection <U+0001F920>",60.472024,8.468946
"953","fmt_paul","Lys-lez-Lannoy, France",1100493730296008704,"Aujourd'hui la vérité sur la divergence du sinus a été rétablie et j'ai fait TOP 1 c'est parfait",50.67452,3.216898
"954","FnMetalTV","USA",1101984045658000000,"DISTURBED Vocalist Expects To Have Second Septoplasty To Relieve ‘Chronic Sinus Infections’ https://t.co/c5H5Pizc8F",37.09024,-95.712891
"955","followthewabbit","Dept of Wabbit Affairs™",1101421237790801920,"My sinus system is playing up today (hardly a day when it doesn't) so we're going to have the Wabbit and the Big Sn… https://t.co/oQdTMo6Pzq",NA,NA
"956","FontSalamandra","Can Perico dels ocells. ",1101226169653964800,"@Irredento85 @leotaxil @SpiritMsp bafle al cap, d'una prestatgeria. Des de quasi un metre. Vaig quedar sense sentit… https://t.co/3mNYPVINbc",41.535407,2.180759
"957","Forget_Franky","Inland Empire",1101946386201767936,"gotta love strep throat &amp; sinus infections",34.9592083,-116.419389
"958","Foxhack","Mexicali, Spicy Canada <U+0001F1F2><U+0001F1FD>",1100420903127535616,"Oh. Thanks to the idiots who sneeze and cough without covering their mouths, I now have a sinus infection and they're swollen.

Ow.",32.6245389,-115.4522623
"959","FoxmomNia","Chicago, IL",1100398805114081280,"Look, I know @Sawbones always say, “Cure-alls cure nothing,” but as a former Michigander, I swear that Vernors is a… https://t.co/xiaZEJn1Nn",41.8781136,-87.6297982
"960","foxshoez","Chiraq, IL",1101497285802778624,"@OBSNightmare Thank god, had 3 mid terms this week With a sinus infection I’m bout to sleep all day<U+0001F602>",40.6331249,-89.3985283
"961","foxtail_too","SW Virginia, USA",1101624283950915584,"@laurahunsaker A few years ago I did multiple rounds trying to shake a sinus infection, and by the end, I was just dragging.",37.4315734,-78.6568942
"962","FPG12","Iowa City, IA",1101878035291226112,"I have a feeling that Lil Xan has sinus issues",41.6611277,-91.5301683
"963","frankmphoto","Rathvilly, Co Carlow",1100156568136491008,"Anyone with Sinus problems should try this. Do it as a vapour bath. Head over a basin of hot water with 3 drops of… https://t.co/Yv0w1fZZFJ",52.8798345,-6.6960481
"964","FrantzJohn","roanoke va",1101616824565878784,"Just ate a handful of wasabi peas that was more wasabi than pea.  For all those suffering with sinus issues right now.   Try it.",37.2709704,-79.9414266
"965","FrazerBrown","LA || NYC || HAMPSHIRE",1102099806636466176,"Zero sleep last night. Trip to A&amp;E as I was close to pulling a throbbing tooth out with pliers. I have a deep sinus… https://t.co/g3PrXHq4pK",40.7127753,-74.0059728
"966","freemarais","jm",1101466577969573888,"i’ve been getting over a sinus infection for two weeks now,, shit,,over it",36.9141847,-94.8419163
